,trace_id,event_id,resource,timestamp,resource
6420,Case597,2,Value 2,2011-04-08 10:41:15+00:00,Value 2
6421,Case600,2,Value 2,2012-07-11 06:10:08+00:00,Value 2
6422,Case601,2,Value 2,2011-01-18 09:01:45+00:00,Value 2
6423,Case610,2,Value 2,2010-09-09 07:12:29+00:00,Value 2
6424,Case612,3,Value 2,2010-04-29 10:39:49+00:00,Value 2
6425,Case616,2,Value 2,2010-04-14 11:51:34+00:00,Value 2
6426,Case623,3,Value 2,2011-11-25 09:37:22+00:00,Value 2
6427,Case623,4,Value 2,2011-11-25 09:37:25+00:00,Value 2
6428,Case628,4,Value 2,2011-02-18 07:14:21+00:00,Value 2
6429,Case636,5,Value 2,2011-04-20 06:32:52+00:00,Value 2
6430,Case653,2,Value 2,2012-07-10 04:46:40+00:00,Value 2
6431,Case658,2,Value 2,2011-03-28 06:21:11+00:00,Value 2
6432,Case663,2,Value 2,2010-04-14 05:31:36+00:00,Value 2
6433,Case664,3,Value 2,2013-07-19 09:59:45+00:00,Value 2
6434,Case666,4,Value 2,2011-12-20 08:14:46+00:00,Value 2
6435,Case674,4,Value 2,2012-02-07 06:15:11+00:00,Value 2
6436,Case685,2,Value 2,2013-12-19 07:56:09+00:00,Value 2
6437,Case689,2,Value 2,2010-07-26 05:59:39+00:00,Value 2
6438,Case691,2,Value 2,2013-02-06 15:05:51+00:00,Value 2
6439,Case692,2,Value 2,2011-04-06 05:02:11+00:00,Value 2
6440,Case694,2,Value 2,2010-04-26 05:31:36+00:00,Value 2
6441,Case697,2,Value 2,2011-07-15 09:18:21+00:00,Value 2
6442,Case707,2,Value 2,2010-03-09 14:17:19+00:00,Value 2
6443,Case708,3,Value 2,2012-11-06 07:57:59+00:00,Value 2
6444,Case710,2,Value 2,2010-04-20 11:19:45+00:00,Value 2
6445,Case713,3,Value 2,2010-11-05 15:07:01+00:00,Value 2
6446,Case714,2,Value 2,2011-10-20 11:49:24+00:00,Value 2
6447,Case720,2,Value 2,2011-11-21 11:44:53+00:00,Value 2
6448,Case723,2,Value 2,2011-12-20 09:43:09+00:00,Value 2
6449,Case728,2,Value 2,2013-02-13 07:00:01+00:00,Value 2
6450,Case736,2,Value 2,2012-01-17 09:55:34+00:00,Value 2
6451,Case737,2,Value 2,2011-09-29 13:34:20+00:00,Value 2
6452,Case748,4,Value 2,2011-06-21 12:35:58+00:00,Value 2
6453,Case757,4,Value 2,2013-01-11 08:54:50+00:00,Value 2
6454,Case759,3,Value 2,2010-09-13 10:43:40+00:00,Value 2
6455,Case761,2,Value 2,2011-08-29 07:17:20+00:00,Value 2
6456,Case765,2,Value 2,2010-02-24 15:09:08+00:00,Value 2
6457,Case766,2,Value 2,2012-02-28 08:24:47+00:00,Value 2
6458,Case767,2,Value 2,2012-02-27 07:17:35+00:00,Value 2
6459,Case769,2,Value 2,2012-10-17 05:16:18+00:00,Value 2
6460,Case774,3,Value 2,2010-10-15 03:54:51+00:00,Value 2
6461,Case777,2,Value 2,2012-03-09 13:38:51+00:00,Value 2
6462,Case779,4,Value 2,2010-11-23 09:32:51+00:00,Value 2
6463,Case781,2,Value 2,2010-10-07 10:54:11+00:00,Value 2
6464,Case781,4,Value 2,2010-11-18 12:29:38+00:00,Value 2
6465,Case781,5,Value 2,2010-11-18 12:29:38+00:00,Value 2
6466,Case782,3,Value 2,2013-03-01 14:26:18+00:00,Value 2
6467,Case791,2,Value 2,2010-02-19 08:43:47+00:00,Value 2
6468,Case792,2,Value 2,2010-07-26 11:24:29+00:00,Value 2
6469,Case793,2,Value 2,2010-07-13 10:07:59+00:00,Value 2
6470,Case800,2,Value 2,2010-04-16 12:02:04+00:00,Value 2
6471,Case802,2,Value 2,2011-03-08 07:37:41+00:00,Value 2
6472,Case803,3,Value 2,2011-01-13 14:32:32+00:00,Value 2
6473,Case804,5,Value 2,2010-05-12 13:11:56+00:00,Value 2
6474,Case814,2,Value 2,2010-05-17 12:39:10+00:00,Value 2
6475,Case816,3,Value 2,2011-10-31 14:41:48+00:00,Value 2
6476,Case819,2,Value 2,2012-06-12 07:43:27+00:00,Value 2
6477,Case837,2,Value 2,2010-11-24 07:13:41+00:00,Value 2
6478,Case838,2,Value 2,2010-07-30 06:30:47+00:00,Value 2
6479,Case842,2,Value 2,2011-02-21 07:00:43+00:00,Value 2
6480,Case843,2,Value 2,2011-03-01 06:59:57+00:00,Value 2
6481,Case845,3,Value 2,2013-05-16 11:28:24+00:00,Value 2
6482,Case847,2,Value 2,2011-08-03 12:44:29+00:00,Value 2
6483,Case849,2,Value 2,2013-05-09 11:49:38+00:00,Value 2
6484,Case851,2,Value 2,2010-12-10 07:43:17+00:00,Value 2
6485,Case854,2,Value 2,2011-05-24 12:57:32+00:00,Value 2
6486,Case856,3,Value 2,2013-09-20 05:11:18+00:00,Value 2
6487,Case858,2,Value 2,2010-05-26 05:36:58+00:00,Value 2
6488,Case864,4,Value 2,2010-03-10 06:18:00+00:00,Value 2
6489,Case865,2,Value 2,2011-01-13 11:44:09+00:00,Value 2
6490,Case868,3,Value 2,2013-11-06 07:36:08+00:00,Value 2
6491,Case870,2,Value 2,2010-05-12 10:41:25+00:00,Value 2
6492,Case871,2,Value 2,2010-12-13 14:43:00+00:00,Value 2
6493,Case873,2,Value 2,2010-11-08 11:59:37+00:00,Value 2
6494,Case874,4,Value 2,2011-09-26 11:06:31+00:00,Value 2
6495,Case875,2,Value 2,2013-02-08 11:17:42+00:00,Value 2
6496,Case877,3,Value 2,2012-06-01 04:02:59+00:00,Value 2
6497,Case878,2,Value 2,2011-12-13 13:25:11+00:00,Value 2
6498,Case884,2,Value 2,2011-01-21 09:00:43+00:00,Value 2
6499,Case887,4,Value 2,2011-10-12 04:42:27+00:00,Value 2
6500,Case890,7,Value 2,2010-10-12 12:15:24+00:00,Value 2
6501,Case895,5,Value 2,2010-11-23 09:22:41+00:00,Value 2
6502,Case896,2,Value 2,2011-10-31 13:30:12+00:00,Value 2
6503,Case899,3,Value 2,2010-03-22 14:18:31+00:00,Value 2
6504,Case899,6,Value 2,2010-03-22 14:22:09+00:00,Value 2
6505,Case900,4,Value 2,2011-03-25 13:07:01+00:00,Value 2
6506,Case903,3,Value 2,2010-11-15 08:40:28+00:00,Value 2
6507,Case904,2,Value 2,2011-03-22 11:43:58+00:00,Value 2
6508,Case911,3,Value 2,2013-10-25 04:10:56+00:00,Value 2
6509,Case912,3,Value 2,2010-12-15 12:11:55+00:00,Value 2
6510,Case918,2,Value 2,2010-06-07 10:55:50+00:00,Value 2
6511,Case920,2,Value 2,2010-05-04 12:25:52+00:00,Value 2
6512,Case921,2,Value 2,2010-05-10 07:53:25+00:00,Value 2
6513,Case924,4,Value 2,2010-07-26 06:32:30+00:00,Value 2
6514,Case926,2,Value 2,2010-09-03 07:55:39+00:00,Value 2
6515,Case927,2,Value 2,2011-10-10 04:52:25+00:00,Value 2
6516,Case928,2,Value 2,2011-03-07 14:52:38+00:00,Value 2
6517,Case932,1,Value 2,2012-02-16 09:02:10+00:00,Value 2
6518,Case935,2,Value 2,2010-05-25 13:25:45+00:00,Value 2
6519,Case937,3,Value 2,2012-07-12 06:30:44+00:00,Value 2
6520,Case947,5,Value 2,2011-10-25 12:02:39+00:00,Value 2
6521,Case953,2,Value 2,2010-03-11 09:21:45+00:00,Value 2
6522,Case955,2,Value 2,2011-10-04 10:40:52+00:00,Value 2
6523,Case964,2,Value 2,2013-03-06 13:33:17+00:00,Value 2
6524,Case976,2,Value 2,2012-01-13 06:25:55+00:00,Value 2
6525,Case980,2,Value 2,2013-05-15 07:05:53+00:00,Value 2
6526,Case987,2,Value 2,2010-04-21 09:29:17+00:00,Value 2
6527,Case987,4,Value 2,2010-04-22 05:03:28+00:00,Value 2
6528,Case992,2,Value 2,2010-09-02 05:05:33+00:00,Value 2
6529,Case993,4,Value 2,2011-03-30 07:22:49+00:00,Value 2
6530,Case994,2,Value 2,2011-02-18 12:37:11+00:00,Value 2
6531,Case1000,3,Value 2,2010-01-26 12:06:53+00:00,Value 2
6532,Case1002,2,Value 2,2010-08-27 05:42:25+00:00,Value 2
6533,Case1003,2,Value 2,2011-01-20 08:59:03+00:00,Value 2
6534,Case1005,2,Value 2,2011-01-13 12:26:36+00:00,Value 2
6535,Case1006,2,Value 2,2010-01-22 09:09:59+00:00,Value 2
6536,Case1012,2,Value 2,2010-05-28 12:38:45+00:00,Value 2
6537,Case1015,2,Value 2,2012-02-15 09:07:17+00:00,Value 2
6538,Case1018,2,Value 2,2010-09-21 05:24:19+00:00,Value 2
6539,Case1021,2,Value 2,2010-05-20 07:17:39+00:00,Value 2
6540,Case1022,3,Value 2,2012-01-12 08:39:39+00:00,Value 2
6541,Case1023,1,Value 2,2013-03-28 11:14:48+00:00,Value 2
6542,Case1023,2,Value 2,2013-03-28 11:14:48+00:00,Value 2
6543,Case1025,4,Value 2,2011-04-20 12:42:20+00:00,Value 2
6544,Case1030,4,Value 2,2010-02-22 12:05:31+00:00,Value 2
6545,Case1033,3,Value 2,2011-12-12 07:40:33+00:00,Value 2
6546,Case1035,5,Value 2,2010-12-22 14:58:03+00:00,Value 2
6547,Case1043,3,Value 2,2012-12-17 07:28:26+00:00,Value 2
6548,Case1045,2,Value 2,2011-06-27 10:37:30+00:00,Value 2
6549,Case1047,4,Value 2,2011-07-15 10:18:05+00:00,Value 2
6550,Case1049,2,Value 2,2012-02-14 14:45:38+00:00,Value 2
6551,Case1049,3,Value 2,2012-02-14 14:45:38+00:00,Value 2
6552,Case1051,2,Value 2,2011-01-18 09:26:09+00:00,Value 2
6553,Case1057,4,Value 2,2013-02-18 07:37:33+00:00,Value 2
6554,Case1066,2,Value 2,2012-05-25 09:30:22+00:00,Value 2
6555,Case1075,2,Value 2,2012-09-05 05:54:11+00:00,Value 2
6556,Case1077,3,Value 2,2010-09-09 07:18:11+00:00,Value 2
6557,Case1079,4,Value 2,2013-11-18 13:53:04+00:00,Value 2
6558,Case1085,6,Value 2,2010-10-05 04:34:59+00:00,Value 2
6559,Case1089,4,Value 2,2011-03-30 07:26:55+00:00,Value 2
6560,Case1093,1,Value 2,2012-01-13 14:34:53+00:00,Value 2
6561,Case1095,2,Value 2,2011-09-28 12:28:35+00:00,Value 2
6562,Case1097,3,Value 2,2010-05-03 12:25:42+00:00,Value 2
6563,Case1100,4,Value 2,2010-11-05 12:11:21+00:00,Value 2
6564,Case1106,2,Value 2,2012-07-18 09:24:11+00:00,Value 2
6565,Case1108,2,Value 2,2011-03-01 09:29:13+00:00,Value 2
6566,Case1114,9,Value 2,2011-06-22 10:02:19+00:00,Value 2
6567,Case1118,3,Value 2,2011-09-15 12:06:12+00:00,Value 2
6568,Case1121,2,Value 2,2010-05-12 06:52:03+00:00,Value 2
6569,Case1123,2,Value 2,2010-11-16 09:32:57+00:00,Value 2
6570,Case1128,2,Value 2,2012-04-16 06:54:56+00:00,Value 2
6571,Case1130,2,Value 2,2010-02-09 14:07:18+00:00,Value 2
6572,Case1140,4,Value 2,2011-02-09 09:37:34+00:00,Value 2
6573,Case1141,10,Value 2,2010-09-20 06:04:28+00:00,Value 2
6574,Case1144,4,Value 2,2013-03-07 14:50:42+00:00,Value 2
6575,Case1146,2,Value 2,2011-04-04 07:16:27+00:00,Value 2
6576,Case1149,2,Value 2,2011-10-25 06:50:54+00:00,Value 2
6577,Case1150,2,Value 2,2010-10-11 12:25:54+00:00,Value 2
6578,Case1152,2,Value 2,2010-10-06 05:59:12+00:00,Value 2
6579,Case1153,3,Value 2,2012-01-31 15:04:22+00:00,Value 2
6580,Case1155,4,Value 2,2010-09-30 10:01:10+00:00,Value 2
6581,Case1156,3,Value 2,2013-12-19 08:02:24+00:00,Value 2
6582,Case1157,2,Value 2,2011-09-28 04:56:30+00:00,Value 2
6583,Case1162,2,Value 2,2011-01-31 11:34:41+00:00,Value 2
6584,Case1166,2,Value 2,2010-10-26 04:50:24+00:00,Value 2
6585,Case1167,4,Value 2,2011-03-14 07:31:18+00:00,Value 2
6586,Case1170,2,Value 2,2011-02-01 14:37:01+00:00,Value 2
6587,Case1171,2,Value 2,2011-12-13 09:22:43+00:00,Value 2
6588,Case1172,3,Value 2,2012-04-02 06:05:06+00:00,Value 2
6589,Case1173,5,Value 2,2010-07-12 05:37:51+00:00,Value 2
6590,Case1173,7,Value 2,2010-07-15 07:19:02+00:00,Value 2
6591,Case1176,3,Value 2,2013-01-11 08:53:32+00:00,Value 2
6592,Case1181,2,Value 2,2012-02-13 09:42:19+00:00,Value 2
6593,Case1182,2,Value 2,2011-03-18 06:21:06+00:00,Value 2
6594,Case1184,2,Value 2,2010-05-26 13:14:20+00:00,Value 2
6595,Case1186,2,Value 2,2011-10-21 05:27:54+00:00,Value 2
6596,Case1192,1,Value 2,2012-03-29 04:37:55+00:00,Value 2
6597,Case1194,3,Value 2,2011-01-12 12:40:13+00:00,Value 2
6598,Case1198,1,Value 2,2012-03-07 13:59:42+00:00,Value 2
6599,Case1198,2,Value 2,2012-03-07 13:59:43+00:00,Value 2
6600,Case1209,2,Value 2,2011-04-19 07:48:39+00:00,Value 2
6601,Case1211,3,Value 2,2010-06-04 10:05:47+00:00,Value 2
6602,Case1213,2,Value 2,2011-01-21 07:45:18+00:00,Value 2
6603,Case1214,3,Value 2,2011-03-15 07:29:40+00:00,Value 2
6604,Case1216,2,Value 2,2012-06-07 12:07:55+00:00,Value 2
6605,Case1223,2,Value 2,2010-01-26 14:06:29+00:00,Value 2
6606,Case1223,4,Value 2,2010-02-08 09:54:13+00:00,Value 2
6607,Case1227,6,Value 2,2011-03-30 07:25:39+00:00,Value 2
6608,Case1229,2,Value 2,2012-01-25 06:31:08+00:00,Value 2
6609,Case1236,3,Value 2,2012-02-28 13:51:07+00:00,Value 2
6610,Case1237,2,Value 2,2010-09-29 05:33:08+00:00,Value 2
6611,Case1240,2,Value 2,2011-01-18 12:10:14+00:00,Value 2
6612,Case1242,2,Value 2,2010-09-03 10:20:38+00:00,Value 2
6613,Case1243,2,Value 2,2011-05-10 12:22:45+00:00,Value 2
6614,Case1251,3,Value 2,2012-07-25 12:49:27+00:00,Value 2
6615,Case1253,2,Value 2,2010-05-21 05:04:28+00:00,Value 2
6616,Case1255,3,Value 2,2011-11-25 09:38:45+00:00,Value 2
6617,Case1257,2,Value 2,2010-02-23 11:18:28+00:00,Value 2
6618,Case1259,1,Value 2,2011-12-22 12:23:53+00:00,Value 2
6619,Case1259,2,Value 2,2011-12-22 12:23:54+00:00,Value 2
6620,Case1272,2,Value 2,2013-01-11 09:20:22+00:00,Value 2
6621,Case1276,3,Value 2,2011-01-17 13:40:13+00:00,Value 2
6622,Case1279,3,Value 2,2010-09-21 04:13:28+00:00,Value 2
6623,Case1283,2,Value 2,2010-05-25 06:00:37+00:00,Value 2
6624,Case1299,3,Value 2,2013-12-12 09:56:09+00:00,Value 2
6625,Case1300,2,Value 2,2011-01-27 09:23:25+00:00,Value 2
6626,Case1301,3,Value 2,2013-02-26 11:57:17+00:00,Value 2
6627,Case1312,2,Value 2,2011-06-20 04:52:36+00:00,Value 2
6628,Case1313,2,Value 2,2012-09-19 05:10:34+00:00,Value 2
6629,Case1314,3,Value 2,2013-09-20 08:01:59+00:00,Value 2
6630,Case1318,3,Value 2,2013-04-12 05:48:31+00:00,Value 2
6631,Case1324,2,Value 2,2011-04-26 06:22:16+00:00,Value 2
6632,Case1324,4,Value 2,2011-05-04 05:47:04+00:00,Value 2
6633,Case1328,4,Value 2,2010-02-24 08:29:49+00:00,Value 2
6634,Case1329,2,Value 2,2012-03-02 12:50:16+00:00,Value 2
6635,Case1332,2,Value 2,2012-09-20 10:22:50+00:00,Value 2
6636,Case1335,2,Value 2,2011-11-03 13:53:26+00:00,Value 2
6637,Case1337,2,Value 2,2011-10-11 11:12:58+00:00,Value 2
6638,Case1338,1,Value 2,2012-10-01 05:22:48+00:00,Value 2
6639,Case1341,2,Value 2,2011-07-13 11:02:33+00:00,Value 2
6640,Case1345,5,Value 2,2011-05-18 05:37:33+00:00,Value 2
6641,Case1348,2,Value 2,2011-02-10 13:55:20+00:00,Value 2
6642,Case1350,3,Value 2,2012-05-25 04:42:41+00:00,Value 2
6643,Case1352,2,Value 2,2010-02-18 12:17:42+00:00,Value 2
6644,Case1358,3,Value 2,2013-09-06 13:01:28+00:00,Value 2
6645,Case1364,5,Value 2,2013-06-21 04:13:49+00:00,Value 2
6646,Case1373,3,Value 2,2010-04-14 12:14:04+00:00,Value 2
6647,Case1378,2,Value 2,2011-10-07 12:45:38+00:00,Value 2
6648,Case1384,1,Value 2,2013-06-25 07:50:11+00:00,Value 2
6649,Case1384,2,Value 2,2013-06-25 07:50:12+00:00,Value 2
6650,Case1385,3,Value 2,2010-04-29 05:54:28+00:00,Value 2
6651,Case1386,2,Value 2,2013-02-11 07:26:51+00:00,Value 2
6652,Case1386,3,Value 2,2013-02-11 07:26:52+00:00,Value 2
6653,Case1390,4,Value 2,2011-06-03 10:19:46+00:00,Value 2
6654,Case1394,2,Value 2,2010-04-02 07:32:27+00:00,Value 2
6655,Case1399,2,Value 2,2010-02-19 07:28:36+00:00,Value 2
6656,Case1400,2,Value 2,2010-02-02 07:57:29+00:00,Value 2
6657,Case1401,3,Value 2,2012-04-06 11:45:11+00:00,Value 2
6658,Case1402,3,Value 2,2010-06-14 11:41:55+00:00,Value 2
6659,Case1408,2,Value 2,2011-10-04 10:59:07+00:00,Value 2
6660,Case1408,3,Value 2,2011-10-04 10:59:17+00:00,Value 2
6661,Case1414,4,Value 2,2011-01-27 07:04:52+00:00,Value 2
6662,Case1417,2,Value 2,2012-08-20 06:10:45+00:00,Value 2
6663,Case1424,2,Value 2,2011-02-07 09:39:34+00:00,Value 2
6664,Case1425,2,Value 2,2010-09-22 09:46:52+00:00,Value 2
6665,Case1434,2,Value 2,2011-02-18 12:36:49+00:00,Value 2
6666,Case1438,2,Value 2,2010-07-30 04:46:28+00:00,Value 2
6667,Case1441,2,Value 2,2013-03-14 13:18:15+00:00,Value 2
6668,Case1445,2,Value 2,2013-11-18 07:44:21+00:00,Value 2
6669,Case1446,4,Value 2,2010-06-24 07:33:16+00:00,Value 2
6670,Case1450,3,Value 2,2013-05-08 09:30:22+00:00,Value 2
6671,Case1452,2,Value 2,2011-04-12 07:41:04+00:00,Value 2
6672,Case1456,4,Value 2,2011-04-20 12:58:03+00:00,Value 2
6673,Case1461,2,Value 2,2010-10-22 10:13:54+00:00,Value 2
6674,Case1469,2,Value 2,2010-04-26 12:52:28+00:00,Value 2
6675,Case1471,3,Value 2,2013-03-07 11:49:48+00:00,Value 2
6676,Case1472,6,Value 2,2010-04-16 12:55:53+00:00,Value 2
6677,Case1474,2,Value 2,2010-11-17 08:31:31+00:00,Value 2
6678,Case1476,4,Value 2,2011-04-20 05:40:30+00:00,Value 2
6679,Case1478,6,Value 2,2013-11-08 07:13:32+00:00,Value 2
6680,Case1485,2,Value 2,2010-02-17 08:05:17+00:00,Value 2
6681,Case1496,3,Value 2,2011-06-28 10:39:55+00:00,Value 2
6682,Case1496,5,Value 2,2011-06-29 04:26:40+00:00,Value 2
6683,Case1509,3,Value 2,2013-08-29 11:28:53+00:00,Value 2
6684,Case1510,3,Value 2,2013-07-04 07:15:52+00:00,Value 2
6685,Case1513,3,Value 2,2011-01-18 14:21:17+00:00,Value 2
6686,Case1514,2,Value 2,2011-04-08 13:08:18+00:00,Value 2
6687,Case1518,5,Value 2,2010-07-28 07:26:18+00:00,Value 2
6688,Case1522,2,Value 2,2011-10-14 04:38:51+00:00,Value 2
6689,Case1522,3,Value 2,2011-10-14 04:48:18+00:00,Value 2
6690,Case1523,2,Value 2,2010-07-09 06:06:26+00:00,Value 2
6691,Case1525,1,Value 2,2011-09-15 12:04:53+00:00,Value 2
6692,Case1527,3,Value 2,2010-03-18 09:42:36+00:00,Value 2
6693,Case1528,4,Value 2,2010-07-02 07:13:08+00:00,Value 2
6694,Case1528,7,Value 2,2010-07-05 03:57:48+00:00,Value 2
6695,Case1528,10,Value 2,2010-07-05 04:12:29+00:00,Value 2
6696,Case1529,2,Value 2,2011-07-27 07:33:26+00:00,Value 2
6697,Case1532,2,Value 2,2010-09-16 04:19:54+00:00,Value 2
6698,Case1534,2,Value 2,2010-01-26 07:50:55+00:00,Value 2
6699,Case1546,6,Value 2,2011-09-02 05:44:54+00:00,Value 2
6700,Case1546,7,Value 2,2011-09-02 05:44:55+00:00,Value 2
6701,Case1547,2,Value 2,2011-02-18 09:31:27+00:00,Value 2
6702,Case1551,2,Value 2,2010-10-26 07:32:35+00:00,Value 2
6703,Case1554,2,Value 2,2010-12-27 13:15:11+00:00,Value 2
6704,Case1555,2,Value 2,2012-05-23 05:35:16+00:00,Value 2
6705,Case1556,2,Value 2,2011-07-08 05:22:29+00:00,Value 2
6706,Case1567,4,Value 2,2010-11-23 09:34:29+00:00,Value 2
6707,Case1574,2,Value 2,2013-03-15 08:12:45+00:00,Value 2
6708,Case1575,6,Value 2,2011-06-06 05:05:07+00:00,Value 2
6709,Case1578,2,Value 2,2011-07-07 12:53:57+00:00,Value 2
6710,Case1580,3,Value 2,2012-10-25 04:08:23+00:00,Value 2
6711,Case1581,2,Value 2,2010-10-01 05:33:04+00:00,Value 2
6712,Case1583,2,Value 2,2011-02-21 13:00:50+00:00,Value 2
6713,Case1585,2,Value 2,2010-05-28 09:33:49+00:00,Value 2
6714,Case1586,2,Value 2,2011-11-08 14:51:00+00:00,Value 2
6715,Case1589,2,Value 2,2010-05-20 05:42:23+00:00,Value 2
6716,Case1594,2,Value 2,2010-04-13 11:33:17+00:00,Value 2
6717,Case1594,5,Value 2,2010-04-13 11:34:09+00:00,Value 2
6718,Case1594,8,Value 2,2010-04-13 11:34:46+00:00,Value 2
6719,Case1595,6,Value 2,2010-12-27 06:26:37+00:00,Value 2
6720,Case1603,1,Value 2,2013-02-25 11:18:45+00:00,Value 2
6721,Case1603,2,Value 2,2013-02-25 11:18:46+00:00,Value 2
6722,Case1612,2,Value 2,2011-04-14 12:31:17+00:00,Value 2
6723,Case1616,2,Value 2,2011-05-02 12:36:46+00:00,Value 2
6724,Case1621,2,Value 2,2010-02-01 06:30:33+00:00,Value 2
6725,Case1625,2,Value 2,2010-12-02 08:37:02+00:00,Value 2
6726,Case1626,2,Value 2,2012-02-23 11:21:16+00:00,Value 2
6727,Case1628,2,Value 2,2011-11-24 09:44:44+00:00,Value 2
6728,Case1629,4,Value 2,2011-06-23 09:24:05+00:00,Value 2
6729,Case1630,2,Value 2,2012-08-21 12:57:01+00:00,Value 2
6730,Case1638,2,Value 2,2011-04-26 06:17:44+00:00,Value 2
6731,Case1647,2,Value 2,2011-09-02 12:24:11+00:00,Value 2
6732,Case1652,3,Value 2,2010-03-15 15:26:37+00:00,Value 2
6733,Case1655,2,Value 2,2013-02-19 08:13:25+00:00,Value 2
6734,Case1661,2,Value 2,2011-09-20 09:09:39+00:00,Value 2
6735,Case1672,4,Value 2,2011-05-11 06:42:05+00:00,Value 2
6736,Case1680,3,Value 2,2012-03-28 05:27:37+00:00,Value 2
6737,Case1703,2,Value 2,2010-02-09 14:14:25+00:00,Value 2
6738,Case1704,2,Value 2,2013-02-21 11:23:05+00:00,Value 2
6739,Case1705,2,Value 2,2010-11-10 06:37:45+00:00,Value 2
6740,Case1716,5,Value 2,2012-01-27 07:48:44+00:00,Value 2
6741,Case1721,2,Value 2,2011-02-10 12:11:33+00:00,Value 2
6742,Case1725,1,Value 2,2012-01-23 09:15:57+00:00,Value 2
6743,Case1728,5,Value 2,2010-09-08 11:12:40+00:00,Value 2
6744,Case1733,2,Value 2,2010-11-05 08:24:31+00:00,Value 2
6745,Case1734,4,Value 2,2011-02-10 12:07:15+00:00,Value 2
6746,Case1735,2,Value 2,2013-12-17 07:28:06+00:00,Value 2
6747,Case1735,3,Value 2,2013-12-17 07:28:07+00:00,Value 2
6748,Case1747,2,Value 2,2011-11-08 14:32:12+00:00,Value 2
6749,Case1755,6,Value 2,2010-07-26 07:34:44+00:00,Value 2
6750,Case1757,2,Value 2,2010-05-19 05:27:59+00:00,Value 2
6751,Case1757,5,Value 2,2010-06-09 11:02:17+00:00,Value 2
6752,Case1758,2,Value 2,2010-12-22 08:40:09+00:00,Value 2
6753,Case1761,2,Value 2,2013-05-07 04:16:40+00:00,Value 2
6754,Case1765,2,Value 2,2011-01-19 06:04:45+00:00,Value 2
6755,Case1766,2,Value 2,2010-05-21 05:20:04+00:00,Value 2
6756,Case1769,2,Value 2,2012-01-25 12:19:23+00:00,Value 2
6757,Case1770,4,Value 2,2010-04-30 10:18:02+00:00,Value 2
6758,Case1772,3,Value 2,2012-12-17 07:09:54+00:00,Value 2
6759,Case1776,2,Value 2,2013-02-06 14:38:02+00:00,Value 2
6760,Case1778,1,Value 2,2012-02-14 13:07:45+00:00,Value 2
6761,Case1789,3,Value 2,2010-04-23 04:26:48+00:00,Value 2
6762,Case1795,3,Value 2,2013-02-13 06:56:34+00:00,Value 2
6763,Case1798,3,Value 2,2010-03-16 13:09:50+00:00,Value 2
6764,Case1799,3,Value 2,2013-07-05 12:36:21+00:00,Value 2
6765,Case1806,4,Value 2,2010-04-16 09:59:17+00:00,Value 2
6766,Case1807,2,Value 2,2010-05-17 12:42:42+00:00,Value 2
6767,Case1809,2,Value 2,2010-07-14 10:00:08+00:00,Value 2
6768,Case1810,3,Value 2,2012-07-26 12:27:12+00:00,Value 2
6769,Case1811,2,Value 2,2011-12-20 14:19:43+00:00,Value 2
6770,Case1812,2,Value 2,2013-02-19 07:04:50+00:00,Value 2
6771,Case1814,3,Value 2,2013-09-16 04:16:15+00:00,Value 2
6772,Case1819,2,Value 2,2011-06-08 10:30:46+00:00,Value 2
6773,Case1820,9,Value 2,2011-03-22 07:04:41+00:00,Value 2
6774,Case1821,4,Value 2,2010-06-03 05:52:19+00:00,Value 2
6775,Case1822,2,Value 2,2011-11-07 13:00:23+00:00,Value 2
6776,Case1825,3,Value 2,2012-03-28 05:24:35+00:00,Value 2
6777,Case1826,3,Value 2,2013-03-21 08:45:58+00:00,Value 2
6778,Case1827,2,Value 2,2011-07-04 12:16:02+00:00,Value 2
6779,Case1830,2,Value 2,2010-11-23 08:30:41+00:00,Value 2
6780,Case1830,4,Value 2,2010-11-23 14:05:42+00:00,Value 2
6781,Case1831,3,Value 2,2013-02-06 14:40:54+00:00,Value 2
6782,Case1840,3,Value 2,2011-10-18 07:59:56+00:00,Value 2
6783,Case1843,2,Value 2,2013-05-22 04:24:20+00:00,Value 2
6784,Case1845,4,Value 2,2011-05-05 09:34:13+00:00,Value 2
6785,Case1848,3,Value 2,2013-07-31 05:44:53+00:00,Value 2
6786,Case1849,4,Value 2,2010-09-22 06:58:32+00:00,Value 2
6787,Case1850,3,Value 2,2010-06-14 06:10:19+00:00,Value 2
6788,Case1851,2,Value 2,2010-06-01 13:14:39+00:00,Value 2
6789,Case1851,3,Value 2,2010-06-01 13:14:40+00:00,Value 2
6790,Case1852,2,Value 2,2012-03-02 12:48:07+00:00,Value 2
6791,Case1853,2,Value 2,2010-06-07 07:32:29+00:00,Value 2
6792,Case1858,1,Value 2,2013-01-24 08:11:30+00:00,Value 2
6793,Case1860,3,Value 2,2013-12-19 07:57:43+00:00,Value 2
6794,Case1861,3,Value 2,2011-03-28 06:48:34+00:00,Value 2
6795,Case1866,2,Value 2,2011-01-25 11:34:09+00:00,Value 2
6796,Case1866,4,Value 2,2011-02-21 12:21:10+00:00,Value 2
6797,Case1868,3,Value 2,2013-03-08 13:33:42+00:00,Value 2
6798,Case1869,2,Value 2,2013-04-08 07:22:51+00:00,Value 2
6799,Case1872,2,Value 2,2010-06-14 06:07:21+00:00,Value 2
