,trace_id,event_id,activity,timestamp,resource
7384,Case2450,3,Closed,2011-09-01 06:40:28+00:00,Value 5
7385,Case2452,4,Closed,2013-01-01 07:27:46+00:00,Value 3
7386,Case2453,3,Closed,2010-06-09 07:20:27+00:00,Value 5
7387,Case2454,4,Closed,2012-06-21 10:30:42+00:00,Value 5
7388,Case2455,4,Closed,2012-10-06 07:55:41+00:00,Value 3
7389,Case2456,3,Closed,2011-11-30 12:50:23+00:00,Value 5
7390,Case2457,3,Closed,2010-08-25 09:55:27+00:00,Value 5
7391,Case2458,4,Closed,2013-10-02 04:41:18+00:00,Value 3
7392,Case2459,3,Closed,2011-04-01 08:00:58+00:00,Value 5
7393,Case2460,3,Closed,2010-07-10 07:30:43+00:00,Value 5
7394,Case2461,3,Closed,2012-03-01 13:50:12+00:00,Value 5
7395,Case2462,4,Closed,2012-07-20 11:50:26+00:00,Value 5
7396,Case2463,5,Closed,2011-09-15 09:22:14+00:00,Value 5
7397,Case2464,4,Closed,2010-09-02 13:00:16+00:00,Value 5
7398,Case2465,3,Closed,2013-02-21 09:51:39+00:00,Value 3
7399,Case2466,5,Closed,2013-11-22 06:52:28+00:00,Value 3
7400,Case2467,5,Closed,2010-07-06 06:50:54+00:00,Value 5
7401,Case2468,5,Closed,2011-04-09 05:12:25+00:00,Value 5
7402,Case2469,3,Closed,2011-12-23 06:31:06+00:00,Value 5
7403,Case2470,5,Closed,2011-07-08 05:20:33+00:00,Value 5
7404,Case2471,5,Closed,2011-06-30 05:43:55+00:00,Value 5
7405,Case2471,6,Closed,2011-06-30 05:43:55+00:00,Value 5
7406,Case2472,3,Closed,2012-04-20 10:00:58+00:00,Value 5
7407,Case2473,6,Closed,2013-02-01 06:52:38+00:00,Value 3
7408,Case2474,3,Closed,2012-09-07 11:50:40+00:00,Value 5
7409,Case2475,4,Closed,2010-09-24 05:20:22+00:00,Value 5
7410,Case2476,4,Closed,2013-04-17 07:28:42+00:00,Value 3
7411,Case2477,3,Closed,2012-02-11 09:50:26+00:00,Value 5
7412,Case2478,3,Closed,2012-01-27 11:40:49+00:00,Value 5
7413,Case2479,2,Closed,2012-07-28 06:20:37+00:00,Value 5
7414,Case2480,3,Closed,2011-04-01 13:00:29+00:00,Value 5
7415,Case2481,4,Closed,2013-03-02 12:15:05+00:00,Value 3
7416,Case2482,3,Closed,2012-05-05 10:30:34+00:00,Value 5
7417,Case2483,5,Closed,2010-11-25 07:25:05+00:00,Value 5
7418,Case2484,3,Closed,2012-09-02 12:50:27+00:00,Value 5
7419,Case2485,3,Closed,2012-02-14 06:40:19+00:00,Value 5
7420,Case2486,7,Closed,2010-09-11 04:10:29+00:00,Value 5
7421,Case2487,3,Closed,2012-07-26 05:40:34+00:00,Value 5
7422,Case2488,4,Closed,2011-04-03 04:10:40+00:00,Value 5
7423,Case2489,3,Closed,2012-09-02 07:20:17+00:00,Value 5
7424,Case2490,5,Closed,2012-12-01 11:45:44+00:00,Value 3
7425,Case2491,3,Closed,2012-09-12 08:00:45+00:00,Value 5
7426,Case2492,3,Closed,2013-05-11 07:57:51+00:00,Value 3
7427,Case2493,3,Closed,2012-09-15 04:20:49+00:00,Value 5
7428,Case2494,3,Closed,2011-12-24 08:20:24+00:00,Value 5
7429,Case2495,3,Closed,2011-07-02 06:12:15+00:00,Value 5
7430,Case2496,3,Closed,2011-12-13 07:40:18+00:00,Value 5
7431,Case2497,3,Closed,2012-09-01 05:14:31+00:00,Value 5
7432,Case2498,4,Closed,2013-12-28 09:20:00+00:00,Value 3
7433,Case2499,4,Closed,2013-02-19 14:34:57+00:00,Value 3
7434,Case2500,5,Closed,2010-11-13 06:40:35+00:00,Value 5
7435,Case2501,4,Closed,2010-08-16 07:54:01+00:00,Value 10
7436,Case2502,3,Closed,2010-04-01 07:11:19+00:00,Value 5
7437,Case2503,3,Closed,2011-02-03 07:50:22+00:00,Value 5
7438,Case2504,4,Closed,2012-10-27 07:16:42+00:00,Value 3
7439,Case2505,8,Closed,2011-04-09 04:32:34+00:00,Value 5
7440,Case2506,5,Closed,2011-08-10 11:37:41+00:00,Value 5
7441,Case2507,3,Closed,2010-07-01 07:50:51+00:00,Value 5
7442,Case2508,3,Closed,2013-12-12 06:19:41+00:00,Value 3
7443,Case2509,2,Closed,2011-12-06 11:20:58+00:00,Value 5
7444,Case2510,3,Closed,2011-09-14 10:30:18+00:00,Value 5
7445,Case2511,3,Closed,2012-06-30 10:12:23+00:00,Value 5
7446,Case2512,5,Closed,2013-08-07 07:40:20+00:00,Value 3
7447,Case2513,3,Closed,2010-11-27 08:30:30+00:00,Value 5
7448,Case2514,5,Closed,2013-03-27 06:57:01+00:00,Value 3
7449,Case2515,3,Closed,2012-01-29 09:10:30+00:00,Value 5
7450,Case2516,3,Closed,2012-02-25 13:40:30+00:00,Value 5
7451,Case2517,4,Closed,2011-11-15 08:20:25+00:00,Value 5
7452,Case2518,4,Closed,2012-03-02 12:30:25+00:00,Value 5
7453,Case2519,5,Closed,2011-04-09 06:51:05+00:00,Value 5
7454,Case2520,5,Closed,2010-11-23 12:13:20+00:00,Value 5
7455,Case2521,3,Closed,2012-07-07 12:30:20+00:00,Value 5
7456,Case2522,5,Closed,2013-08-27 10:35:46+00:00,Value 3
7457,Case2523,3,Closed,2011-11-09 07:40:35+00:00,Value 5
7458,Case2524,4,Closed,2011-01-12 14:12:30+00:00,Value 5
7459,Case2525,4,Closed,2012-02-09 14:00:41+00:00,Value 5
7460,Case2526,5,Closed,2011-10-26 10:00:13+00:00,Value 5
7461,Case2527,4,Closed,2011-02-16 09:30:39+00:00,Value 5
7462,Case2528,3,Closed,2012-02-16 06:50:25+00:00,Value 5
7463,Case2529,3,Closed,2011-01-04 11:40:29+00:00,Value 5
7464,Case2530,3,Closed,2013-08-16 12:23:13+00:00,Value 3
7465,Case2531,3,Closed,2011-12-18 06:31:00+00:00,Value 5
7466,Case2532,3,Closed,2012-09-01 06:11:22+00:00,Value 5
7467,Case2533,3,Closed,2012-06-27 11:40:31+00:00,Value 5
7468,Case2534,3,Closed,2012-09-05 09:20:22+00:00,Value 5
7469,Case2535,3,Closed,2012-03-29 06:10:25+00:00,Value 5
7470,Case2536,3,Closed,2012-07-08 04:41:03+00:00,Value 5
7471,Case2537,3,Closed,2011-04-03 04:12:00+00:00,Value 5
7472,Case2538,5,Closed,2012-03-01 07:34:22+00:00,Value 5
7473,Case2539,3,Closed,2012-09-06 05:10:25+00:00,Value 5
7474,Case2540,3,Closed,2010-12-22 09:11:12+00:00,Value 5
7475,Case2541,2,Closed,2013-02-26 07:25:36+00:00,Value 3
7476,Case2542,3,Closed,2012-02-18 08:20:33+00:00,Value 5
7477,Case2543,3,Closed,2011-01-12 06:51:21+00:00,Value 5
7478,Case2544,5,Closed,2010-06-30 05:50:24+00:00,Value 5
7479,Case2545,3,Closed,2011-10-19 09:30:20+00:00,Value 5
7480,Case2546,3,Closed,2012-03-29 09:20:27+00:00,Value 5
7481,Case2547,3,Closed,2010-12-22 13:40:33+00:00,Value 5
7482,Case2548,3,Closed,2010-12-24 15:00:36+00:00,Value 5
7483,Case2549,3,Closed,2012-09-08 07:10:41+00:00,Value 5
7484,Case2550,6,Closed,2013-03-06 12:51:38+00:00,Value 3
7485,Case2551,3,Closed,2012-04-27 12:40:22+00:00,Value 5
7486,Case2552,3,Closed,2012-02-04 15:07:54+00:00,Value 5
7487,Case2553,6,Closed,2011-07-30 10:20:45+00:00,Value 5
7488,Case2554,3,Closed,2012-03-06 12:30:25+00:00,Value 5
7489,Case2555,4,Closed,2013-06-01 13:00:14+00:00,Value 3
7490,Case2556,3,Closed,2012-03-09 10:00:56+00:00,Value 5
7491,Case2557,3,Closed,2011-06-22 10:11:10+00:00,Value 5
7492,Case2558,4,Closed,2012-12-18 14:06:47+00:00,Value 3
7493,Case2559,4,Closed,2010-04-08 06:52:24+00:00,Value 5
7494,Case2560,6,Closed,2010-09-16 12:26:11+00:00,Value 5
7495,Case2561,3,Closed,2010-10-02 06:41:10+00:00,Value 5
7496,Case2562,5,Closed,2010-07-07 12:40:18+00:00,Value 5
7497,Case2563,3,Closed,2010-12-30 12:40:27+00:00,Value 5
7498,Case2564,3,Closed,2010-10-21 05:11:14+00:00,Value 5
7499,Case2565,3,Closed,2010-11-23 15:00:31+00:00,Value 5
7500,Case2566,3,Closed,2012-04-26 07:40:17+00:00,Value 5
7501,Case2567,7,Closed,2011-06-02 11:50:27+00:00,Value 5
7502,Case2568,3,Closed,2012-03-11 07:00:40+00:00,Value 5
7503,Case2569,4,Closed,2013-09-25 07:27:46+00:00,Value 3
7504,Case2570,3,Closed,2010-05-08 07:50:25+00:00,Value 5
7505,Case2571,4,Closed,2013-05-23 04:42:59+00:00,Value 3
7506,Case2572,6,Closed,2012-07-27 05:53:17+00:00,Value 5
7507,Case2573,3,Closed,2012-07-21 04:20:57+00:00,Value 5
7508,Case2574,4,Closed,2011-08-07 04:50:55+00:00,Value 5
7509,Case2575,4,Closed,2012-09-07 09:10:30+00:00,Value 5
7510,Case2576,4,Closed,2012-05-30 05:33:35+00:00,Value 5
7511,Case2577,3,Closed,2013-04-25 10:02:49+00:00,Value 3
7512,Case2578,4,Closed,2010-09-10 11:10:51+00:00,Value 5
7513,Case2579,2,Closed,2012-08-11 07:00:20+00:00,Value 5
7514,Case2580,3,Closed,2012-03-15 12:50:37+00:00,Value 5
7515,Case2581,5,Closed,2013-08-07 04:24:55+00:00,Value 3
7516,Case2582,3,Closed,2012-08-03 13:00:36+00:00,Value 5
7517,Case2583,6,Closed,2011-01-08 14:20:28+00:00,Value 5
7518,Case2584,5,Closed,2012-06-17 11:28:26+00:00,Value 5
7519,Case2585,4,Closed,2014-01-03 11:19:48+00:00,Value 3
7520,Case2586,3,Closed,2012-07-13 11:31:15+00:00,Value 5
7521,Case2587,3,Closed,2011-05-04 04:40:50+00:00,Value 5
7522,Case2588,3,Closed,2011-06-14 05:40:27+00:00,Value 5
7523,Case2589,5,Closed,2011-03-08 08:35:40+00:00,Value 5
7524,Case2590,4,Closed,2010-07-29 05:50:25+00:00,Value 5
7525,Case2591,4,Closed,2013-03-19 09:39:19+00:00,Value 3
7526,Case2592,3,Closed,2012-09-02 12:40:58+00:00,Value 5
7527,Case2593,3,Closed,2013-05-01 12:44:36+00:00,Value 3
7528,Case2594,4,Closed,2011-08-26 09:50:22+00:00,Value 5
7529,Case2595,3,Closed,2012-05-12 07:21:21+00:00,Value 5
7530,Case2596,4,Closed,2013-05-30 10:48:40+00:00,Value 3
7531,Case2597,5,Closed,2011-06-05 06:00:42+00:00,Value 5
7532,Case2598,3,Closed,2013-05-07 06:59:54+00:00,Value 3
7533,Case2599,4,Closed,2013-03-05 08:42:29+00:00,Value 3
7534,Case2600,3,Closed,2012-06-22 06:10:32+00:00,Value 5
7535,Case2601,3,Closed,2011-11-17 13:32:06+00:00,Value 5
7536,Case2602,3,Closed,2012-03-02 13:10:36+00:00,Value 5
7537,Case2603,3,Closed,2012-10-23 05:52:36+00:00,Value 3
7538,Case2604,3,Closed,2012-01-11 12:10:34+00:00,Value 5
7539,Case2605,4,Closed,2010-08-20 04:41:29+00:00,Value 5
7540,Case2606,4,Closed,2012-04-21 07:29:33+00:00,Value 5
7541,Case2607,3,Closed,2012-10-12 04:48:28+00:00,Value 3
7542,Case2608,3,Closed,2011-10-21 09:20:36+00:00,Value 5
7543,Case2609,4,Closed,2012-09-11 07:14:23+00:00,Value 3
7544,Case2610,6,Closed,2011-06-03 09:08:46+00:00,Value 5
7545,Case2611,4,Closed,2013-09-04 03:51:36+00:00,Value 3
7546,Case2612,4,Closed,2012-05-23 09:22:06+00:00,Value 5
7547,Case2613,7,Closed,2013-11-02 11:37:07+00:00,Value 3
7548,Case2614,4,Closed,2013-02-26 08:30:26+00:00,Value 3
7549,Case2615,3,Closed,2012-04-13 12:50:12+00:00,Value 5
7550,Case2616,3,Closed,2013-05-18 07:18:02+00:00,Value 3
7551,Case2617,3,Closed,2012-06-30 06:23:52+00:00,Value 5
7552,Case2618,3,Closed,2012-07-13 11:50:55+00:00,Value 5
7553,Case2619,5,Closed,2010-04-17 09:30:14+00:00,Value 5
7554,Case2620,4,Closed,2013-06-14 12:07:13+00:00,Value 3
7555,Case2621,4,Closed,2011-12-02 08:00:19+00:00,Value 5
7556,Case2622,3,Closed,2013-06-18 12:37:19+00:00,Value 3
7557,Case2623,6,Closed,2012-07-14 09:10:33+00:00,Value 5
7558,Case2624,4,Closed,2010-05-25 04:59:34+00:00,Value 5
7559,Case2625,3,Closed,2013-06-26 10:13:52+00:00,Value 3
7560,Case2626,3,Closed,2012-03-04 08:20:56+00:00,Value 5
7561,Case2627,3,Closed,2012-02-02 12:20:25+00:00,Value 5
7562,Case2628,4,Closed,2012-09-01 05:13:41+00:00,Value 5
7563,Case2629,3,Closed,2010-12-29 07:21:50+00:00,Value 5
7564,Case2630,3,Closed,2012-05-17 06:20:43+00:00,Value 5
7565,Case2631,4,Closed,2013-09-06 04:27:28+00:00,Value 3
7566,Case2632,3,Closed,2011-05-17 12:00:20+00:00,Value 5
7567,Case2633,6,Closed,2011-01-10 12:40:59+00:00,Value 5
7568,Case2634,3,Closed,2012-09-08 12:02:51+00:00,Value 5
7569,Case2635,3,Closed,2010-03-19 09:00:16+00:00,Value 5
7570,Case2636,4,Closed,2010-09-18 06:05:05+00:00,Value 5
7571,Case2637,3,Closed,2012-04-25 13:00:33+00:00,Value 5
7572,Case2638,4,Closed,2010-06-26 05:02:25+00:00,Value 5
7573,Case2639,3,Closed,2010-08-12 05:56:49+00:00,Value 5
7574,Case2640,3,Closed,2011-10-02 07:41:06+00:00,Value 5
7575,Case2641,4,Closed,2012-07-27 05:45:52+00:00,Value 5
7576,Case2642,2,Closed,2012-03-22 08:10:55+00:00,Value 5
7577,Case2643,2,Closed,2013-02-08 11:29:19+00:00,Value 3
7578,Case2644,2,Closed,2012-01-31 11:40:29+00:00,Value 5
7579,Case2645,4,Closed,2011-08-10 07:20:24+00:00,Value 5
7580,Case2646,3,Closed,2011-06-22 06:50:25+00:00,Value 5
7581,Case2647,3,Closed,2010-10-26 07:50:17+00:00,Value 5
7582,Case2648,3,Closed,2012-05-24 04:20:52+00:00,Value 5
7583,Case2649,5,Closed,2010-06-29 05:20:21+00:00,Value 5
7584,Case2650,4,Closed,2010-10-31 13:51:28+00:00,Value 5
7585,Case2651,3,Closed,2011-07-20 06:40:37+00:00,Value 5
7586,Case2652,3,Closed,2011-02-24 13:10:28+00:00,Value 5
7587,Case2653,3,Closed,2011-10-22 11:34:34+00:00,Value 5
7588,Case2654,3,Closed,2012-01-27 09:11:13+00:00,Value 5
7589,Case2655,5,Closed,2011-07-01 05:40:34+00:00,Value 5
7590,Case2656,3,Closed,2012-08-24 12:43:20+00:00,Value 2
7591,Case2657,3,Closed,2011-06-11 10:21:05+00:00,Value 5
7592,Case2658,5,Closed,2010-12-18 08:30:40+00:00,Value 5
7593,Case2659,6,Closed,2013-03-30 08:05:56+00:00,Value 3
7594,Case2660,3,Closed,2011-05-08 06:10:17+00:00,Value 5
7595,Case2661,4,Closed,2011-12-31 07:00:17+00:00,Value 5
7596,Case2662,3,Closed,2011-01-18 13:50:07+00:00,Value 5
7597,Case2663,3,Closed,2012-02-24 07:30:28+00:00,Value 5
7598,Case2664,3,Closed,2010-03-24 09:36:54+00:00,Value 5
7599,Case2665,4,Closed,2013-09-03 12:21:13+00:00,Value 3
7600,Case2666,6,Closed,2014-01-02 09:14:47+00:00,Value 3
7601,Case2667,8,Closed,2013-10-24 11:53:51+00:00,Value 3
7602,Case2668,5,Closed,2013-02-28 06:59:10+00:00,Value 3
7603,Case2669,6,Closed,2012-03-10 06:04:34+00:00,Value 5
7604,Case2670,3,Closed,2011-04-16 10:50:45+00:00,Value 5
7605,Case2671,3,Closed,2010-06-24 04:40:32+00:00,Value 5
7606,Case2672,3,Closed,2012-03-10 14:40:40+00:00,Value 5
7607,Case2673,3,Closed,2010-06-04 07:12:19+00:00,Value 5
7608,Case2674,5,Closed,2012-11-17 08:51:56+00:00,Value 3
7609,Case2675,3,Closed,2011-07-07 05:31:55+00:00,Value 5
7610,Case2676,3,Closed,2012-11-29 13:59:01+00:00,Value 3
7611,Case2677,2,Closed,2012-06-26 05:40:32+00:00,Value 5
7612,Case2678,5,Closed,2012-02-10 08:40:17+00:00,Value 5
7613,Case2679,3,Closed,2011-04-14 10:23:03+00:00,Value 5
7614,Case2680,3,Closed,2010-05-05 05:31:53+00:00,Value 5
7615,Case2681,4,Closed,2012-12-22 14:04:55+00:00,Value 3
7616,Case2682,3,Closed,2011-05-04 10:20:32+00:00,Value 5
7617,Case2683,3,Closed,2010-04-22 13:05:21+00:00,Value 5
7618,Case2684,5,Closed,2012-09-09 13:00:32+00:00,Value 5
7619,Case2685,3,Closed,2011-07-03 07:10:34+00:00,Value 5
7620,Case2686,2,Closed,2013-07-09 10:08:13+00:00,Value 3
7621,Case2687,3,Closed,2012-04-26 11:40:26+00:00,Value 5
7622,Case2688,4,Closed,2012-07-27 05:47:27+00:00,Value 5
7623,Case2689,3,Closed,2012-07-14 09:20:28+00:00,Value 5
7624,Case2690,3,Closed,2012-05-17 04:50:34+00:00,Value 5
7625,Case2691,4,Closed,2012-06-09 05:31:23+00:00,Value 5
7626,Case2692,3,Closed,2011-06-26 09:50:24+00:00,Value 5
7627,Case2693,3,Closed,2010-06-05 09:40:17+00:00,Value 5
7628,Case2694,3,Closed,2011-07-09 04:31:05+00:00,Value 5
7629,Case2695,2,Closed,2012-01-06 09:31:04+00:00,Value 5
7630,Case2696,3,Closed,2011-11-26 08:00:26+00:00,Value 5
7631,Case2697,3,Closed,2012-04-03 12:30:17+00:00,Value 5
7632,Case2698,3,Closed,2012-01-01 07:50:55+00:00,Value 5
7633,Case2699,4,Closed,2011-06-05 07:40:47+00:00,Value 5
7634,Case2700,4,Closed,2013-04-02 10:13:00+00:00,Value 3
7635,Case2701,3,Closed,2011-04-29 06:30:16+00:00,Value 5
7636,Case2702,3,Closed,2010-11-03 14:30:43+00:00,Value 5
7637,Case2703,3,Closed,2011-03-05 15:16:47+00:00,Value 5
7638,Case2704,3,Closed,2011-03-12 12:01:01+00:00,Value 5
7639,Case2705,3,Closed,2012-05-15 05:20:11+00:00,Value 5
7640,Case2706,3,Closed,2010-07-14 04:44:28+00:00,Value 5
7641,Case2707,4,Closed,2011-05-23 10:00:29+00:00,Value 5
7642,Case2708,3,Closed,2011-10-19 05:51:04+00:00,Value 5
7643,Case2709,5,Closed,2010-12-22 07:06:59+00:00,Value 5
7644,Case2710,6,Closed,2011-06-02 05:50:56+00:00,Value 5
7645,Case2711,3,Closed,2012-05-04 06:40:19+00:00,Value 5
7646,Case2712,3,Closed,2010-05-04 05:23:57+00:00,Value 5
7647,Case2713,4,Closed,2012-10-27 06:04:22+00:00,Value 3
7648,Case2714,3,Closed,2012-10-23 04:58:26+00:00,Value 3
7649,Case2715,3,Closed,2011-06-12 06:40:29+00:00,Value 5
7650,Case2716,4,Closed,2012-11-30 08:30:23+00:00,Value 3
7651,Case2717,3,Closed,2010-10-30 13:00:56+00:00,Value 5
7652,Case2718,3,Closed,2010-11-06 08:13:25+00:00,Value 5
7653,Case2719,4,Closed,2012-06-24 04:36:14+00:00,Value 5
7654,Case2720,4,Closed,2013-09-25 05:17:26+00:00,Value 3
7655,Case2721,4,Closed,2013-07-27 12:32:23+00:00,Value 3
7656,Case2722,6,Closed,2011-09-10 06:00:26+00:00,Value 5
7657,Case2723,5,Closed,2012-07-07 12:00:31+00:00,Value 5
7658,Case2724,4,Closed,2011-10-25 12:50:23+00:00,Value 5
7659,Case2725,5,Closed,2011-01-28 11:20:30+00:00,Value 5
7660,Case2726,5,Closed,2011-02-23 06:10:27+00:00,Value 5
7661,Case2727,5,Closed,2012-05-05 11:04:06+00:00,Value 5
7662,Case2728,3,Closed,2010-11-30 08:30:34+00:00,Value 5
7663,Case2729,4,Closed,2012-06-22 07:10:40+00:00,Value 5
7664,Case2730,3,Closed,2010-12-15 15:00:31+00:00,Value 5
7665,Case2730,4,Closed,2010-12-15 15:00:31+00:00,Value 5
7666,Case2731,3,Closed,2011-07-13 06:40:54+00:00,Value 5
7667,Case2732,3,Closed,2010-08-20 07:55:47+00:00,Value 5
7668,Case2733,3,Closed,2011-02-12 08:00:38+00:00,Value 5
7669,Case2734,4,Closed,2013-11-02 12:02:07+00:00,Value 3
7670,Case2735,4,Closed,2011-08-19 13:00:26+00:00,Value 5
7671,Case2736,5,Closed,2011-06-30 12:23:36+00:00,Value 5
7672,Case2737,3,Closed,2011-12-15 12:50:39+00:00,Value 5
7673,Case2738,4,Closed,2012-02-02 10:00:25+00:00,Value 5
7674,Case2739,4,Closed,2012-05-29 12:06:01+00:00,Value 5
7675,Case2740,2,Closed,2012-02-22 09:20:48+00:00,Value 5
7676,Case2741,3,Closed,2013-04-02 04:08:09+00:00,Value 3
7677,Case2742,4,Closed,2010-03-09 11:54:07+00:00,Value 5
7678,Case2743,5,Closed,2011-01-26 08:25:15+00:00,Value 5
7679,Case2744,5,Closed,2011-04-02 11:15:27+00:00,Value 5
7680,Case2745,7,Closed,2010-05-14 10:03:32+00:00,Value 5
7681,Case2746,3,Closed,2010-07-09 11:50:20+00:00,Value 5
7682,Case2747,4,Closed,2012-02-04 14:00:24+00:00,Value 5
7683,Case2748,3,Closed,2010-02-13 10:00:28+00:00,Value 5
7684,Case2749,4,Closed,2011-11-12 12:21:27+00:00,Value 5
7685,Case2750,3,Closed,2012-04-29 04:50:31+00:00,Value 5
7686,Case2751,5,Closed,2011-04-07 11:21:13+00:00,Value 5
7687,Case2752,2,Closed,2012-09-01 12:20:26+00:00,Value 5
7688,Case2753,3,Closed,2012-02-16 09:50:35+00:00,Value 5
7689,Case2754,3,Closed,2011-05-06 05:50:21+00:00,Value 5
7690,Case2755,3,Closed,2011-08-16 05:40:19+00:00,Value 5
7691,Case2756,3,Closed,2010-10-29 12:42:29+00:00,Value 5
7692,Case2757,3,Closed,2012-04-23 10:17:31+00:00,Value 5
7693,Case2758,4,Closed,2011-12-13 14:34:48+00:00,Value 5
7694,Case2759,3,Closed,2011-12-14 13:01:02+00:00,Value 5
7695,Case2760,2,Closed,2012-01-24 06:50:22+00:00,Value 5
7696,Case2761,3,Closed,2012-07-07 12:20:31+00:00,Value 5
7697,Case2762,3,Closed,2011-10-22 10:50:13+00:00,Value 5
7698,Case2763,3,Closed,2011-11-25 15:00:23+00:00,Value 5
7699,Case2764,5,Closed,2012-08-05 04:50:41+00:00,Value 5
7700,Case2765,5,Closed,2013-02-15 11:18:51+00:00,Value 3
7701,Case2766,3,Closed,2011-12-31 15:00:28+00:00,Value 5
7702,Case2767,4,Closed,2011-04-07 13:00:35+00:00,Value 5
7703,Case2768,3,Closed,2011-11-03 09:10:26+00:00,Value 5
7704,Case2769,3,Closed,2011-10-15 07:10:55+00:00,Value 5
7705,Case2770,3,Closed,2013-04-25 07:26:22+00:00,Value 3
7706,Case2771,3,Closed,2010-04-17 04:20:27+00:00,Value 5
7707,Case2772,3,Closed,2012-08-10 12:50:20+00:00,Value 5
7708,Case2773,3,Closed,2011-11-18 12:41:34+00:00,Value 5
7709,Case2774,5,Closed,2013-06-21 04:08:13+00:00,Value 3
7710,Case2775,3,Closed,2011-10-20 12:41:37+00:00,Value 5
7711,Case2776,5,Closed,2013-11-05 12:56:24+00:00,Value 3
7712,Case2777,4,Closed,2013-06-26 07:14:42+00:00,Value 3
7713,Case2778,4,Closed,2010-12-29 12:50:50+00:00,Value 5
7714,Case2779,3,Closed,2012-07-17 06:40:56+00:00,Value 5
7715,Case2780,2,Closed,2011-12-22 13:40:14+00:00,Value 5
7716,Case2781,3,Closed,2011-06-30 04:30:47+00:00,Value 5
7717,Case2782,4,Closed,2011-09-27 12:27:17+00:00,Value 5
7718,Case2783,4,Closed,2011-08-27 12:51:45+00:00,Value 5
7719,Case2784,3,Closed,2010-11-27 13:00:21+00:00,Value 5
7720,Case2785,3,Closed,2011-11-15 08:10:12+00:00,Value 5
7721,Case2786,4,Closed,2010-06-04 11:00:22+00:00,Value 5
7722,Case2787,3,Closed,2012-04-13 07:11:26+00:00,Value 5
7723,Case2788,4,Closed,2013-07-13 05:24:01+00:00,Value 3
7724,Case2789,3,Closed,2012-09-12 08:01:25+00:00,Value 5
7725,Case2790,3,Closed,2010-09-29 04:27:54+00:00,Value 5
7726,Case2791,3,Closed,2012-09-07 11:29:40+00:00,Value 3
7727,Case2792,4,Closed,2012-06-28 10:20:31+00:00,Value 5
7728,Case2793,3,Closed,2011-12-04 08:50:31+00:00,Value 5
7729,Case2794,4,Closed,2011-12-17 11:30:28+00:00,Value 5
7730,Case2795,4,Closed,2012-04-21 11:42:04+00:00,Value 5
7731,Case2796,3,Closed,2012-03-02 13:00:48+00:00,Value 5
7732,Case2797,2,Closed,2013-06-22 04:00:56+00:00,Value 3
7733,Case2798,4,Closed,2011-02-20 07:44:57+00:00,Value 5
7734,Case2799,3,Closed,2012-03-17 09:20:29+00:00,Value 5
7735,Case2800,3,Closed,2012-04-26 09:40:42+00:00,Value 5
7736,Case2801,5,Closed,2012-06-27 10:40:36+00:00,Value 5
7737,Case2802,3,Closed,2011-03-18 07:40:22+00:00,Value 5
7738,Case2803,3,Closed,2012-05-23 07:20:37+00:00,Value 5
7739,Case2804,3,Closed,2010-05-10 05:56:46+00:00,Value 21
7740,Case2805,8,Closed,2010-11-15 12:14:29+00:00,Value 5
7741,Case2806,4,Closed,2010-11-27 14:50:22+00:00,Value 5
7742,Case2807,3,Closed,2010-12-09 14:00:42+00:00,Value 5
7743,Case2808,5,Closed,2011-07-29 12:36:54+00:00,Value 5
7744,Case2809,3,Closed,2011-09-23 05:00:43+00:00,Value 5
7745,Case2810,5,Closed,2010-10-08 07:20:30+00:00,Value 5
7746,Case2811,3,Closed,2011-08-18 10:10:46+00:00,Value 5
7747,Case2812,4,Closed,2010-07-21 13:36:49+00:00,Value 5
7748,Case2813,3,Closed,2012-01-19 07:20:33+00:00,Value 5
7749,Case2814,3,Closed,2013-09-20 09:41:39+00:00,Value 3
7750,Case2815,3,Closed,2010-05-06 07:00:51+00:00,Value 5
7751,Case2816,4,Closed,2010-07-14 12:50:26+00:00,Value 5
7752,Case2817,3,Closed,2010-03-28 10:19:31+00:00,Value 5
7753,Case2818,4,Closed,2011-10-15 06:00:21+00:00,Value 5
7754,Case2819,7,Closed,2010-10-07 10:06:59+00:00,Value 5
7755,Case2820,3,Closed,2012-01-01 09:30:56+00:00,Value 5
7756,Case2821,3,Closed,2012-03-01 11:20:26+00:00,Value 5
7757,Case2822,3,Closed,2011-06-03 04:50:20+00:00,Value 5
7758,Case2823,3,Closed,2012-02-14 06:50:19+00:00,Value 5
7759,Case2824,3,Closed,2010-12-30 13:33:28+00:00,Value 5
7760,Case2825,4,Closed,2011-12-08 06:54:07+00:00,Value 5
7761,Case2826,4,Closed,2012-12-29 08:48:53+00:00,Value 3
7762,Case2827,3,Closed,2011-09-09 10:14:33+00:00,Value 5
7763,Case2828,6,Closed,2010-06-15 12:10:12+00:00,Value 5
7764,Case2829,3,Closed,2010-07-07 04:40:15+00:00,Value 5
7765,Case2830,3,Closed,2012-04-12 07:00:21+00:00,Value 5
7766,Case2831,3,Closed,2012-04-27 12:10:31+00:00,Value 5
7767,Case2832,3,Closed,2011-12-10 14:02:06+00:00,Value 5
7768,Case2833,4,Closed,2012-05-04 10:40:31+00:00,Value 5
7769,Case2834,4,Closed,2013-03-09 09:09:04+00:00,Value 3
7770,Case2835,5,Closed,2010-08-06 11:50:26+00:00,Value 5
7771,Case2836,3,Closed,2012-03-28 09:20:45+00:00,Value 5
